line_id,file_path,line_number,original_line,translated_line
line_829,front/common.js,1320,".catch(() => showStatus(`下载失败: ${filename}`, 'error'));",".catch(() => showStatus(`$id_924: ${filename}`, 'error'));"
line_830,front/common.js,1335,"showStatus('已下载所有凭证文件', 'success');","showStatus('$id_925', 'success');"
line_831,front/common.js,1338,"showStatus(`打包下载失败: ${error.message}`, 'error');","showStatus(`$id_926: ${error.message}`, 'error');"
line_832,front/common.js,1342,// Antigravity凭证管理,// Antigravity$id_705
line_833,front/common.js,1378,"showStatus(`✅ 已下载: ${filename}`, 'success');","showStatus(`✅ $id_927: ${filename}`, 'success');"
line_834,front/common.js,1380,".catch(() => showStatus(`下载失败: ${filename}`, 'error'));",".catch(() => showStatus(`$id_924: ${filename}`, 'error'));"
line_835,front/common.js,1383,if (confirm(`确定要删除 ${filename} 吗？`)) {,if (confirm(`$id_814 ${filename} $id_928`)) {
line_836,front/common.js,1398,"showStatus('✅ 所有Antigravity凭证已打包下载', 'success');","showStatus('✅ $id_930Antigravity$id_929', 'success');"
line_837,front/common.js,1401,"showStatus(`网络错误: ${error.message}`, 'error');","showStatus(`$id_729: ${error.message}`, 'error');"
line_838,front/common.js,1405,// 文件上传,// $id_706
line_839,front/common.js,1422,// 邮箱相关,// $id_931
line_840,front/common.js,1423,// 辅助函数：根据文件名更新卡片中的邮箱显示,// $id_932
line_841,front/common.js,1425,// 查找对应的凭证卡片,// $id_933
line_842,front/common.js,1430,// 通过 data-filename 找到对应的复选框，再找到其父卡片,// $id_935 data-filename $id_934
line_843,front/common.js,1434,// 找到对应的 cred-card 元素,// $id_936 cred-card $id_713
line_844,front/common.js,1438,// 找到邮箱显示元素,// $id_937
line_845,front/common.js,1451,"showStatus('正在获取用户邮箱...', 'info');","showStatus('$id_938...', 'info');"
line_846,front/common.js,1458,"showStatus(`成功获取邮箱: ${data.user_email}`, 'success');","showStatus(`$id_939: ${data.user_email}`, 'success');"
line_847,front/common.js,1459,// 直接更新卡片中的邮箱显示，不刷新整个列表,// $id_940
line_848,front/common.js,1462,"showStatus(data.message || '无法获取用户邮箱', 'error');","showStatus(data.message || '$id_941', 'error');"
line_849,front/common.js,1465,"showStatus(`获取邮箱失败: ${error.message}`, 'error');","showStatus(`$id_942: ${error.message}`, 'error');"
line_850,front/common.js,1471,"showStatus('正在获取用户邮箱...', 'info');","showStatus('$id_938...', 'info');"
line_851,front/common.js,1478,"showStatus(`成功获取邮箱: ${data.user_email}`, 'success');","showStatus(`$id_939: ${data.user_email}`, 'success');"
line_852,front/common.js,1479,// 直接更新卡片中的邮箱显示，不刷新整个列表,// $id_940
line_853,front/common.js,1482,"showStatus(data.message || '无法获取用户邮箱', 'error');","showStatus(data.message || '$id_941', 'error');"
line_854,front/common.js,1485,"showStatus(`获取邮箱失败: ${error.message}`, 'error');","showStatus(`$id_942: ${error.message}`, 'error');"
line_855,front/common.js,1491,// 显示加载状态,// $id_943
line_856,front/common.js,1492,"showStatus('🔍 正在检验Project ID，请稍候...', 'info');","showStatus('🔍 $id_944Project ID$id_945...', 'info');"
line_857,front/common.js,1501,// 成功时显示绿色成功消息和Project ID,// $id_946Project ID
line_858,front/common.js,1502,const successMsg = `✅ 检验成功！\n文件: ${filename}\nProject ID: ${data.project_id}\n\n${data.message}`;,const successMsg = `✅ $id_947\n$id_112: ${filename}\nProject ID: ${data.project_id}\n\n${data.message}`;
line_859,front/common.js,1505,// 弹出成功提示,// $id_948
line_860,front/common.js,1506,alert(`✅ 检验成功！\n\n文件: ${filename}\nProject ID: ${data.project_id}\n\n${data.message}`);,alert(`✅ $id_947\n\n$id_112: ${filename}\nProject ID: ${data.project_id}\n\n${data.message}`);
line_861,front/common.js,1510,// 失败时显示红色错误消息,// $id_949
line_862,front/common.js,1511,const errorMsg = data.message || '检验失败';,const errorMsg = data.message || '$id_950';
line_863,front/common.js,1513,alert(`❌ 检验失败\n\n${errorMsg}`);,alert(`❌ $id_950\n\n${errorMsg}`);
line_864,front/common.js,1516,const errorMsg = `检验失败: ${error.message}`;,const errorMsg = `$id_950: ${error.message}`;
line_865,front/common.js,1524,// 显示加载状态,// $id_943
line_866,front/common.js,1525,"showStatus('🔍 正在检验Antigravity Project ID，请稍候...', 'info');","showStatus('🔍 $id_944Antigravity Project ID$id_945...', 'info');"
line_867,front/common.js,1534,// 成功时显示绿色成功消息和Project ID,// $id_946Project ID
line_868,front/common.js,1535,const successMsg = `✅ 检验成功！\n文件: ${filename}\nProject ID: ${data.project_id}\n\n${data.message}`;,const successMsg = `✅ $id_947\n$id_112: ${filename}\nProject ID: ${data.project_id}\n\n${data.message}`;
line_869,front/common.js,1538,// 弹出成功提示,// $id_948
line_870,front/common.js,1539,alert(`✅ Antigravity检验成功！\n\n文件: ${filename}\nProject ID: ${data.project_id}\n\n${data.message}`);,alert(`✅ Antigravity$id_947\n\n$id_112: ${filename}\nProject ID: ${data.project_id}\n\n${data.message}`);
line_871,front/common.js,1543,// 失败时显示红色错误消息,// $id_949
line_872,front/common.js,1544,const errorMsg = data.message || '检验失败';,const errorMsg = data.message || '$id_950';
line_873,front/common.js,1546,alert(`❌ 检验失败\n\n${errorMsg}`);,alert(`❌ $id_950\n\n${errorMsg}`);
line_874,front/common.js,1549,const errorMsg = `检验失败: ${error.message}`;,const errorMsg = `$id_950: ${error.message}`;
line_875,front/common.js,1559,// 切换显示状态,// $id_951
line_876,front/common.js,1563,// 收起,// $id_952
line_877,front/common.js,1566,// 展开,// $id_953
line_878,front/common.js,1573,// 如果还没加载过，则加载数据,// $id_954
line_879,front/common.js,1575,"contentDiv.innerHTML = '<div style=""text-align: center; padding: 20px; color: #666;"">📊 正在加载额度信息...</div>';","contentDiv.innerHTML = '<div style=""text-align: center; padding: 20px; color: #666;"">📊 $id_955...</div>';"
line_880,front/common.js,1585,// 成功时渲染美化的额度信息,// $id_956
line_881,front/common.js,1592,<div>暂无额度信息</div>,<div>$id_957</div>
line_882,front/common.js,1600,<span>额度信息详情</span>,<span>$id_958</span>
line_883,front/common.js,1602,"<div style=""font-size: 12px; opacity: 0.9; margin-top: 5px;"">文件: ${filename}</div>","<div style=""font-size: 12px; opacity: 0.9; margin-top: 5px;"">$id_112: ${filename}</div>"
line_884,front/common.js,1608,// 后端返回的是剩余比例 (0-1)，不是绝对数量,// $id_959 (0-1)$id_960
line_885,front/common.js,1612,// 计算已使用百分比（1 - 剩余比例）,// $id_9611 - $id_962
line_886,front/common.js,1616,// 根据使用情况选择颜色,// $id_963
line_887,front/common.js,1617,let percentageColor = '#28a745'; // 绿色：使用少,let percentageColor = '#28a745'; // $id_964
line_888,front/common.js,1618,if (usedPercentage >= 90) percentageColor = '#dc3545'; // 红色：使用多,if (usedPercentage >= 90) percentageColor = '#dc3545'; // $id_965
line_889,front/common.js,1619,else if (usedPercentage >= 70) percentageColor = '#ffc107'; // 黄色：使用较多,else if (usedPercentage >= 70) percentageColor = '#ffc107'; // $id_966
line_890,front/common.js,1620,else if (usedPercentage >= 50) percentageColor = '#17a2b8'; // 蓝色：使用中等,else if (usedPercentage >= 50) percentageColor = '#17a2b8'; // $id_967
line_891,front/common.js,1625,"<div style=""font-weight: bold; color: #333; font-size: 11px; overflow: hidden; text-overflow: ellipsis; white-space: nowrap; flex: 1; margin-right: 8px;"" title=""${modelName} - 剩余${remainingPercentage}% - ${resetTime}"">","<div style=""font-weight: bold; color: #333; font-size: 11px; overflow: hidden; text-overflow: ellipsis; white-space: nowrap; flex: 1; margin-right: 8px;"" title=""${modelName} - $id_968${remainingPercentage}% - ${resetTime}"">"
line_892,front/common.js,1647,"showStatus('✅ 成功加载额度信息', 'success');","showStatus('✅ $id_969', 'success');"
line_893,front/common.js,1649,// 失败时显示错误,// $id_970
line_894,front/common.js,1650,const errorMsg = data.error || '获取额度信息失败';,const errorMsg = data.error || '$id_971';
line_895,front/common.js,1654,"<div style=""font-weight: bold; margin-bottom: 5px;"">获取额度信息失败</div>","<div style=""font-weight: bold; margin-bottom: 5px;"">$id_971</div>"
line_896,front/common.js,1664,"<div style=""font-weight: bold; margin-bottom: 5px;"">网络错误</div>","<div style=""font-weight: bold; margin-bottom: 5px;"">$id_729</div>"
line_897,front/common.js,1668,"showStatus(`❌ 获取额度信息失败: ${error.message}`, 'error');","showStatus(`❌ $id_971: ${error.message}`, 'error');"
line_898,front/common.js,1677,"showStatus('❌ 请先选择要检验的凭证', 'error');","showStatus('❌ $id_972', 'error');"
line_899,front/common.js,1678,alert('请先选择要检验的凭证');,alert('$id_972');
line_900,front/common.js,1682,if (!confirm(`确定要批量检验 ${selectedFiles.length} 个凭证的Project ID吗？\n\n将并行检验以加快速度。`)) {,if (!confirm(`$id_974 ${selectedFiles.length} $id_975Project ID$id_928\n\n$id_973`)) {
line_901,front/common.js,1686,"showStatus(`🔍 正在并行检验 ${selectedFiles.length} 个凭证，请稍候...`, 'info');","showStatus(`🔍 $id_977 ${selectedFiles.length} $id_976...`, 'info');"
line_902,front/common.js,1688,// 并行执行所有检验请求,// $id_978
line_903,front/common.js,1700,"return { success: false, filename, error: data.message || '失败' };","return { success: false, filename, error: data.message || '$id_979' };"
line_904,front/common.js,1707,// 等待所有请求完成,// $id_980
line_905,front/common.js,1710,// 统计结果,// $id_981
line_906,front/common.js,1727,const summary = `批量检验完成！\n\n成功: ${successCount} 个\n失败: ${failCount} 个\n总计: ${selectedFiles.length} 个\n\n详细结果:\n${resultMessages.join('\n')}`;,const summary = `$id_982\n\n$id_984: ${successCount} $id_723\n$id_979: ${failCount} $id_723\n$id_985: ${selectedFiles.length} $id_723\n\n$id_983:\n${resultMessages.join('\n')}`;
line_907,front/common.js,1730,"showStatus(`✅ 全部检验成功！成功检验 ${successCount}/${selectedFiles.length} 个凭证`, 'success');","showStatus(`✅ $id_986 ${successCount}/${selectedFiles.length} $id_987`, 'success');"
line_908,front/common.js,1732,"showStatus(`❌ 全部检验失败！失败 ${failCount}/${selectedFiles.length} 个凭证`, 'error');","showStatus(`❌ $id_988 ${failCount}/${selectedFiles.length} $id_987`, 'error');"
line_909,front/common.js,1734,"showStatus(`⚠️ 批量检验完成：成功 ${successCount}/${selectedFiles.length} 个，失败 ${failCount} 个`, 'info');","showStatus(`⚠️ $id_989 ${successCount}/${selectedFiles.length} $id_990 ${failCount} $id_723`, 'info');"
line_910,front/common.js,1744,"showStatus('❌ 请先选择要检验的Antigravity凭证', 'error');","showStatus('❌ $id_991Antigravity$id_100', 'error');"
line_911,front/common.js,1745,alert('请先选择要检验的Antigravity凭证');,alert('$id_991Antigravity$id_100');
line_912,front/common.js,1749,if (!confirm(`确定要批量检验 ${selectedFiles.length} 个Antigravity凭证的Project ID吗？\n\n将并行检验以加快速度。`)) {,if (!confirm(`$id_974 ${selectedFiles.length} $id_723Antigravity$id_992Project ID$id_928\n\n$id_973`)) {
line_913,front/common.js,1753,"showStatus(`🔍 正在并行检验 ${selectedFiles.length} 个Antigravity凭证，请稍候...`, 'info');","showStatus(`🔍 $id_977 ${selectedFiles.length} $id_723Antigravity$id_993...`, 'info');"
line_914,front/common.js,1755,// 并行执行所有检验请求,// $id_978
line_915,front/common.js,1767,"return { success: false, filename, error: data.message || '失败' };","return { success: false, filename, error: data.message || '$id_979' };"
line_916,front/common.js,1774,// 等待所有请求完成,// $id_980
line_917,front/common.js,1777,// 统计结果,// $id_981
line_918,front/common.js,1794,const summary = `Antigravity批量检验完成！\n\n成功: ${successCount} 个\n失败: ${failCount} 个\n总计: ${selectedFiles.length} 个\n\n详细结果:\n${resultMessages.join('\n')}`;,const summary = `Antigravity$id_982\n\n$id_984: ${successCount} $id_723\n$id_979: ${failCount} $id_723\n$id_985: ${selectedFiles.length} $id_723\n\n$id_983:\n${resultMessages.join('\n')}`;
line_919,front/common.js,1797,"showStatus(`✅ 全部检验成功！成功检验 ${successCount}/${selectedFiles.length} 个Antigravity凭证`, 'success');","showStatus(`✅ $id_986 ${successCount}/${selectedFiles.length} $id_723Antigravity$id_100`, 'success');"
line_920,front/common.js,1799,"showStatus(`❌ 全部检验失败！失败 ${failCount}/${selectedFiles.length} 个Antigravity凭证`, 'error');","showStatus(`❌ $id_988 ${failCount}/${selectedFiles.length} $id_723Antigravity$id_100`, 'error');"
line_921,front/common.js,1801,"showStatus(`⚠️ 批量检验完成：成功 ${successCount}/${selectedFiles.length} 个，失败 ${failCount} 个`, 'info');","showStatus(`⚠️ $id_989 ${successCount}/${selectedFiles.length} $id_990 ${failCount} $id_723`, 'info');"
line_922,front/common.js,1810,if (!confirm('确定要刷新所有凭证的用户邮箱吗？这可能需要一些时间。')) return;,if (!confirm('$id_994')) return;
line_923,front/common.js,1813,"showStatus('正在刷新所有用户邮箱...', 'info');","showStatus('$id_995...', 'info');"
line_924,front/common.js,1820,"showStatus(`邮箱刷新完成：成功获取 ${data.success_count}/${data.total_count} 个邮箱地址`, 'success');","showStatus(`$id_996 ${data.success_count}/${data.total_count} $id_997`, 'success');"
